    "rms[Rho]"    ,    "rms[RhoE]"   ,       "CD"       ,       "CL"       
       -2.77498831,       2.669310414,     0.06993520753,      0.1832664664
      -2.773589428,       2.670615382,     0.06943104541,      0.1827947588
      -2.772252504,       2.671853521,     0.06893223093,      0.1824467189
      -2.770982245,        2.67302946,     0.06842826462,      0.1820317209
      -2.769763383,       2.674153543,     0.06793479929,      0.1814929709
      -2.768601723,        2.67521781,     0.06745320863,      0.1809993599
      -2.767490829,       2.676226765,     0.06697675079,      0.1805464714
      -2.766429492,       2.677186618,     0.06650008979,      0.1802486886
      -2.765407968,       2.678104566,     0.06602906936,      0.1800488144
      -2.764405332,       2.679001111,     0.06556818692,      0.1797881541
      -2.763409863,       2.679889905,     0.06511509749,      0.1794611222
      -2.762432199,       2.680755002,     0.06466023538,      0.1791525187
      -2.761464652,       2.681600963,     0.06421161266,      0.1788414429
      -2.760454844,       2.682489336,     0.06376315372,      0.1785484956
      -2.759436966,       2.683379911,     0.06332826661,      0.1781268881
      -2.758409808,       2.684271249,     0.06289731699,      0.1776228653
      -2.757309181,       2.685235262,     0.06247182551,       0.177105165
      -2.756141373,       2.686265929,     0.06204196853,      0.1766658048
      -2.754926923,       2.687344906,     0.06160894858,      0.1763284447
      -2.753669642,       2.688471949,     0.06118675298,      0.1758025261
      -2.752354725,       2.689663504,     0.06076628834,      0.1752760242
      -2.751028522,       2.690863222,     0.06034595332,       0.174754737
      -2.749709828,        2.69205433,     0.05993001916,      0.1741993336
       -2.74840615,       2.693234193,     0.05951379682,      0.1737384244
      -2.747085847,        2.69443999,     0.05910521756,      0.1732329422
       -2.74573335,       2.695692544,     0.05870064491,      0.1727835486
      -2.744373553,       2.696962754,     0.05830155606,       0.172344791
      -2.743070091,       2.698177048,     0.05790008858,      0.1719227413
      -2.741841017,       2.699317253,     0.05750505597,      0.1714231443
      -2.740614887,       2.700466733,     0.05711780857,      0.1709255573
      -2.739389491,       2.701632144,     0.05674550465,      0.1704295438
      -2.738154428,        2.70282362,     0.05638466287,      0.1698429284
      -2.736956404,       2.703987109,     0.05602449597,      0.1692755083
      -2.735854654,       2.705053713,     0.05566490731,      0.1687223985
      -2.734796876,       2.706081279,      0.0553108493,      0.1681874715
       -2.73375909,       2.707103439,     0.05496185721,        0.16755377
      -2.732695258,       2.708162593,      0.0546187081,      0.1669847282
      -2.731650471,       2.709205452,     0.05428797559,      0.1664104404
      -2.730661743,       2.710193714,     0.05398315345,      0.1658151564
      -2.729706618,        2.71114526,     0.05369159816,      0.1652105773
      -2.728714239,       2.712141214,     0.05341501114,      0.1645549843
      -2.727662301,        2.71321201,     0.05312945932,       0.163745844
       -2.72658118,       2.714313131,     0.05285430788,      0.1628899317
      -2.725543808,       2.715362255,     0.05261102777,      0.1621733386
      -2.724522635,       2.716383672,     0.05237643154,      0.1614232075
      -2.723475508,       2.717432555,     0.05215004868,       0.160729067
      -2.722337472,       2.718583351,     0.05192717835,      0.1599752701
      -2.721156868,       2.719783053,     0.05172112171,      0.1592690529
      -2.720021813,       2.720924588,     0.05152936915,      0.1585804512
      -2.718909499,       2.722033664,     0.05135835979,      0.1580354085
      -2.717822462,       2.723107975,     0.05119888191,      0.1575844658
      -2.716696354,       2.724225823,     0.05105166077,      0.1571004132
      -2.715538689,       2.725380801,     0.05090641553,      0.1565917633
      -2.714374426,       2.726545607,     0.05078029651,      0.1560493509
      -2.713246893,       2.727669367,     0.05065701913,      0.1555341472
      -2.712153715,       2.728749765,     0.05055057789,       0.155020864
      -2.711096528,       2.729787121,     0.05047685749,      0.1546866589
        -2.7100716,       2.730790719,     0.05042724547,       0.154423809
      -2.709059026,       2.731780234,     0.05039517118,      0.1541344155
      -2.708082259,       2.732729512,     0.05037129091,      0.1538280024
      -2.707127221,       2.733656312,     0.05036154387,      0.1534872946
      -2.706218281,       2.734529364,     0.05036552849,      0.1531523758
      -2.705341909,       2.735363655,     0.05038111197,      0.1528243124
      -2.704495469,       2.736160939,     0.05041064279,      0.1524820817
      -2.703686965,       2.736919755,     0.05043814006,      0.1520751457
      -2.702914758,       2.737640645,     0.05046408611,        0.15161824
      -2.702185433,       2.738313345,     0.05049995868,      0.1512130828
      -2.701477857,       2.738961251,     0.05053950162,      0.1508801714
      -2.700806513,       2.739565774,     0.05059291083,      0.1506780774
       -2.70015348,       2.740154748,     0.05065111519,      0.1505022757
      -2.699491038,       2.740762008,      0.0507219116,      0.1504065648
      -2.698843052,       2.741353208,     0.05079521634,      0.1503617492
      -2.698190117,       2.741947417,     0.05088118353,      0.1502936332
