    "rms[Rho]"    ,    "rms[RhoE]"   ,       "CD"       ,       "CL"       
      -1.400011638,       4.052395636,     0.02641738306,     0.06774105983
      -1.400298798,       4.052828101,      0.0242132497,     0.06704203501
      -1.406148997,       4.044135197,     0.02188325159,     0.06630190396
      -1.411049625,       4.036985924,     0.01941588575,     0.06551884881
      -1.411318739,       4.037443665,      0.0167881916,     0.06465076474
       -1.40526274,       4.047516779,      0.0139863715,     0.06378625176
      -1.410149848,       4.040932785,     0.01103544959,     0.06293644265
      -1.412095007,       4.038154227,    0.007921049562,     0.06198574339
      -1.414488691,       4.035215373,    0.004668343798,      0.0610609758
      -1.417260152,       4.032155418,    0.001283888526,     0.06029909142
      -1.422102016,       4.025175369,   -0.002216769424,     0.05956072808
      -1.420961689,       4.028704796,   -0.005859968372,     0.05873718422
      -1.414409569,       4.038832361,   -0.009693853551,     0.05782359733
      -1.426288645,       4.021675679,     -0.0136268494,     0.05700724238
      -1.425160313,       4.024266976,    -0.01767738537,     0.05625308573
      -1.418993854,       4.034671068,    -0.02185311012,     0.05559633193
      -1.428013467,       4.022055405,    -0.02613413723,     0.05484748408
      -1.424952547,         4.0276708,    -0.03052729376,     0.05419080882
      -1.432936351,       4.015786516,    -0.03502938512,     0.05358812861
      -1.431549489,       4.018023097,    -0.03962646505,     0.05293079528
      -1.432090795,       4.018691378,    -0.04429579386,      0.0524139234
      -1.430663153,       4.022644651,    -0.04898023775,     0.05193947495
      -1.437912289,       4.012146567,    -0.05366771737,     0.05140773787
      -1.441302765,       4.006631251,    -0.05839841046,     0.05097120922
      -1.450601278,       3.993503853,    -0.06317451403,     0.05045998244
      -1.445203707,        4.00248951,    -0.06799450212,     0.04992995015
      -1.450956347,        3.99399998,    -0.07284628978,      0.0493399139
      -1.450712291,       3.995177406,    -0.07772588774,     0.04876211859
      -1.444173941,       4.004625258,    -0.08262283804,     0.04826293765
      -1.454287332,         3.9897524,    -0.08751676778,     0.04770657017
      -1.455716505,       3.990315792,      -0.092391176,     0.04726106365
      -1.452291439,       3.995918804,    -0.09725821703,     0.04689622881
      -1.458022053,       3.987505439,     -0.1020665025,     0.04650862423
      -1.454748242,       3.993451692,      -0.106844986,      0.0461915696
      -1.461289537,       3.984092082,     -0.1115851174,      0.0460378481
      -1.468288688,       3.973441117,     -0.1162208721,     0.04582751252
      -1.473869206,       3.965078017,     -0.1207677926,      0.0457682776
      -1.468590964,       3.973558722,     -0.1252115576,     0.04575962082
      -1.473733932,       3.965525138,     -0.1295380754,     0.04574948672
      -1.470108681,       3.972847844,     -0.1337591586,     0.04577258477
      -1.468846816,       3.976082564,     -0.1378507311,     0.04573132624
      -1.477790175,       3.961524489,     -0.1418530581,     0.04567891125
      -1.486216184,       3.948356325,      -0.145666538,     0.04563726869
      -1.487046917,        3.94789906,     -0.1492968023,     0.04576496349
      -1.490423442,       3.942748818,     -0.1527385817,     0.04594893822
      -1.489648585,       3.944515842,     -0.1559450783,     0.04628120774
      -1.491532951,       3.942447132,     -0.1589413085,     0.04661531382
      -1.489823145,       3.946165012,     -0.1617360298,     0.04709719163
      -1.492368027,       3.942914873,     -0.1643023195,      0.0475302077
      -1.496331614,       3.936639228,     -0.1666194711,     0.04811348587
