    "rms[Rho]"    ,    "rms[RhoE]"   ,       "CD"       ,       "CL"       
      -2.650572167,       2.759905173,     0.02130053014,      0.1471313964
      -2.650602051,       2.759830067,     0.02090059257,      0.1470239844
      -2.650607168,       2.759785768,     0.02049918635,      0.1468944896
      -2.650645096,       2.759694133,     0.02010224296,        0.14677645
       -2.65065649,       2.759629673,     0.01970125425,      0.1466624078
      -2.650614521,       2.759627847,     0.01930324247,      0.1466033012
      -2.650520806,       2.759689446,     0.01890409325,      0.1465204147
      -2.650377355,       2.759807806,     0.01850688575,       0.146479591
      -2.650205524,       2.759958568,     0.01810826392,      0.1464596343
      -2.650009384,       2.760134105,      0.0177041618,      0.1464259897
      -2.649790709,       2.760334735,     0.01729953093,      0.1464168742
      -2.649541018,       2.760570807,      0.0168884273,       0.146390051
      -2.649266492,       2.760835253,     0.01647738911,      0.1463452295
      -2.648954432,        2.76114441,     0.01607915381,      0.1463180467
      -2.648607424,       2.761497254,     0.01568382551,      0.1462640239
      -2.648244056,       2.761877437,      0.0152878636,      0.1462420394
      -2.647873949,       2.762276735,     0.01489219586,      0.1461877616
      -2.647530249,       2.762646346,     0.01449287365,      0.1460941931
      -2.647205128,       2.762996132,     0.01409098946,      0.1459941676
       -2.64689603,        2.76333177,     0.01368364782,      0.1458932712
      -2.646628885,       2.763613221,     0.01327549529,      0.1458196812
      -2.646334819,       2.763933854,     0.01286410873,      0.1457468274
      -2.646040754,       2.764259544,     0.01245830161,      0.1457440135
      -2.645728871,       2.764614766,     0.01204526686,      0.1457125167
      -2.645396209,        2.76499759,      0.0116346518,      0.1456856879
      -2.645083459,       2.765341151,     0.01122567717,      0.1456690041
      -2.644756922,       2.765688583,     0.01081772757,      0.1456453316
      -2.644374728,       2.766096467,     0.01040481545,      0.1455944768
      -2.643951741,       2.766543189,    0.009987392992,      0.1455151333
      -2.643486993,       2.767027135,    0.009561410599,       0.145393961
       -2.64297581,       2.767559409,    0.009134651491,      0.1452955112
      -2.642398684,       2.768163582,    0.008707400068,      0.1452297999
      -2.641821974,       2.768750008,    0.008280897264,      0.1451781014
       -2.64123208,       2.769346518,    0.007853282227,        0.14512504
      -2.640642614,       2.769934514,    0.007422496658,      0.1450544119
      -2.640016756,       2.770562169,    0.006985537105,      0.1449478996
      -2.639399075,       2.771184214,    0.006539537586,      0.1447890405
      -2.638756008,       2.771838409,    0.006091321048,      0.1446255184
      -2.638145932,       2.772444355,    0.005647485559,      0.1444952303
      -2.637557089,       2.773034851,    0.005202760094,      0.1443631345
      -2.636965935,       2.773638461,     0.00475821121,      0.1442344243
      -2.636409323,       2.774203258,    0.004315348231,      0.1441225232
      -2.635885341,       2.774741222,    0.003871763086,      0.1440169949
      -2.635359206,       2.775288211,     0.00342901763,       0.143918897
      -2.634864757,       2.775809383,    0.002975762309,        0.14374667
       -2.63438819,       2.776325141,    0.002519814719,      0.1435376085
      -2.633965512,       2.776784389,    0.002056703145,      0.1432687212
      -2.633600828,       2.777184646,    0.001599908738,      0.1430267659
      -2.633255984,       2.777567681,    0.001143483839,      0.1427813842
      -2.632897386,       2.777984865,   0.0006873151204,      0.1425349113
      -2.632539317,       2.778412793,    0.000227667622,       0.142252274
      -2.632203309,       2.778825944,  -0.0002343583928,      0.1419438636
      -2.631884475,        2.77922803,  -0.0007037550611,      0.1416731685
      -2.631570445,       2.779634354,   -0.001175595118,      0.1413835437
      -2.631257595,        2.78004374,   -0.001642844924,      0.1410821255
      -2.630978177,       2.780395094,   -0.002109230383,       0.140766044
       -2.63071086,       2.780725591,   -0.002575955356,      0.1404692148
      -2.630498526,        2.78099591,   -0.003045222305,      0.1401814342
       -2.63017975,       2.781402528,   -0.003521476461,       0.139843814
      -2.629783427,       2.781893153,   -0.003997325245,      0.1394961877
      -2.629323431,       2.782441833,    -0.00446967761,      0.1391876325
      -2.628943432,       2.782856289,   -0.004944881885,      0.1388657383
      -2.628605102,       2.783217805,   -0.005425398382,      0.1385049159
       -2.62817306,       2.783687534,   -0.005906257199,      0.1381426502
       -2.62763692,       2.784276008,   -0.006386086927,      0.1377867018
      -2.627013725,       2.784956808,   -0.006863028809,      0.1374446297
      -2.626524997,        2.78542774,   -0.007337503979,      0.1371131072
      -2.626009407,       2.785944191,   -0.007808224229,      0.1368107455
      -2.625439782,       2.786520788,   -0.008275756523,      0.1365412343
      -2.624831336,       2.787139579,   -0.008743269909,      0.1362761443
