    "rms[Rho]"    ,    "rms[RhoE]"   ,       "CD"       ,       "CL"       
      -1.056870938,       4.374947679,      0.1233747453,     0.02657647223
      -1.061755757,       4.369352315,      0.1225128925,      0.0257593387
      -1.064199516,       4.367470899,      0.1216437958,     0.02522002547
      -1.066093211,        4.36587549,      0.1207647655,     0.02494100244
      -1.071247278,       4.359441348,      0.1199185627,     0.02448029226
      -1.075046105,       4.354806103,      0.1190716505,     0.02400654905
      -1.076508612,       4.354438361,      0.1182614532,     0.02341512935
      -1.079518095,       4.351390752,      0.1174157728,     0.02292417132
      -1.080079006,       4.352269793,      0.1166011429,     0.02244464438
      -1.086198177,       4.343951377,      0.1158014451,     0.02210368225
      -1.089734826,       4.340139134,      0.1150337532,     0.02175606087
      -1.092483109,       4.337569333,      0.1142851565,     0.02134184791
       -1.09748483,       4.331338378,      0.1135187406,     0.02117946419
      -1.101447656,        4.32686451,      0.1127628261,     0.02121817371
      -1.105004252,       4.322981298,      0.1120017161,     0.02142581094
      -1.105734538,        4.32361431,      0.1112845398,     0.02110001554
      -1.108165625,       4.321302698,      0.1105832825,     0.02070952141
      -1.112367774,       4.316377786,      0.1098970898,     0.02056453481
      -1.114787031,       4.314510797,      0.1092431399,     0.01995695851
      -1.117844846,        4.31151607,      0.1086245826,     0.01940682417
      -1.120232798,       4.309524593,      0.1079124496,     0.01955841078
      -1.125953795,        4.30214267,      0.1072086219,     0.01933304238
      -1.129397557,       4.298256813,      0.1064860306,     0.01909088497
      -1.130422934,       4.298218411,      0.1057764262,     0.01870443258
      -1.132986585,       4.295501959,       0.105086395,     0.01859909979
      -1.135620361,       4.292547404,      0.1044387058,     0.01833142935
      -1.136860595,       4.292114044,      0.1038477484,     0.01796495906
      -1.138699719,       4.290395213,      0.1031952795,     0.01783915285
      -1.139305644,        4.29080803,      0.1025136934,     0.01787923589
      -1.143815329,        4.28501782,      0.1018222732,      0.0180359617
       -1.14656501,       4.282167387,      0.1011094714,     0.01838212234
       -1.14888349,       4.280101658,       0.100414365,     0.01862589703
      -1.152694858,       4.275824473,     0.09971062705,     0.01910854424
      -1.153436126,       4.276598628,     0.09901350299,     0.01959538063
      -1.153848234,       4.277503959,     0.09825650027,     0.02056431427
      -1.157748882,       4.273131675,     0.09752613209,     0.02123205179
      -1.161309401,       4.269157191,     0.09678457737,     0.02176230502
      -1.162522709,       4.268376427,     0.09603197394,     0.02214957872
      -1.165772224,       4.265042161,     0.09530448736,     0.02236102786
      -1.168601829,       4.261621471,     0.09460778819,     0.02244665899
      -1.170063275,       4.260931599,     0.09393516634,     0.02244065166
      -1.171983247,       4.259202955,     0.09324693072,      0.0226535821
      -1.174950684,       4.255494095,     0.09255981803,     0.02293847562
      -1.178239894,       4.251340635,     0.09184402046,      0.0233717032
      -1.177032858,       4.254431088,     0.09114746267,     0.02353500632
      -1.178661455,       4.253269912,     0.09045041882,      0.0236191743
      -1.179603609,       4.253004009,     0.08970781253,     0.02382634152
      -1.184061789,       4.246906803,      0.0889857857,     0.02439068991
      -1.183234414,       4.249421447,     0.08830364085,     0.02462292498
      -1.184032862,       4.249216068,     0.08760259268,     0.02484617721
       -1.18594635,       4.247255924,     0.08687026448,     0.02518049688
      -1.188256806,       4.245159456,     0.08614908107,     0.02546625841
      -1.190137511,       4.243516415,     0.08547297392,     0.02555556575
      -1.191891329,       4.242319809,     0.08479102943,     0.02583990659
      -1.195870246,       4.237400526,     0.08412040094,     0.02589777067
      -1.196920579,       4.237399406,     0.08337679958,     0.02616459593
      -1.198780078,       4.235849681,     0.08264364277,     0.02636749158
      -1.203428828,         4.2302672,     0.08190284485,     0.02661569711
      -1.208281657,       4.224457481,     0.08117618216,     0.02680124339
      -1.208073129,       4.226240877,     0.08047118487,     0.02688429427
      -1.209043529,       4.226190783,     0.07970812989,     0.02728265888
      -1.212851022,       4.221460193,     0.07893962395,     0.02771815368
      -1.217582209,       4.215234265,     0.07815126388,     0.02828016718
      -1.218111782,       4.215454846,     0.07742964438,     0.02859112176
      -1.219484376,       4.215288643,     0.07671515514,     0.02900529149
      -1.221301962,       4.214089415,     0.07601446889,      0.0294031442
      -1.222456492,       4.213350161,     0.07530778458,     0.02989761529
      -1.225407066,       4.210403413,      0.0746466812,     0.03016464519
      -1.228011015,       4.207743449,      0.0739615516,      0.0307659512
      -1.229189774,        4.20702636,     0.07326745517,     0.03149779783
      -1.231776197,       4.204123465,      0.0725539568,     0.03232920837
      -1.233013868,       4.203993173,     0.07186535772,     0.03286906716
      -1.235410363,       4.201464492,     0.07116881608,     0.03326865955
      -1.236923825,       4.200243655,     0.07049439728,     0.03355629053
      -1.242412652,       4.194030739,     0.06978815385,     0.03421343253
       -1.23798091,       4.202719875,      0.0690914317,     0.03495900749
      -1.244421087,       4.194453208,     0.06843767554,     0.03542513204
      -1.248583687,       4.188963694,     0.06780772831,     0.03571731473
      -1.253014284,        4.18436543,     0.06714817528,     0.03621524859
      -1.254521459,       4.182969419,     0.06648618116,     0.03669926376
      -1.256223182,       4.181610953,     0.06582871607,     0.03700519522
      -1.261459689,        4.17503509,     0.06520798466,      0.0373126402
      -1.260572532,       4.177708664,     0.06457005314,      0.0377237302
      -1.261738183,       4.176985453,     0.06395238433,       0.037888843
      -1.264417825,       4.174003994,     0.06335351543,     0.03823742756
      -1.266643963,       4.172016887,     0.06278474979,     0.03845655386
      -1.268272106,       4.170569579,     0.06225417339,     0.03885101216
      -1.269351419,       4.170140334,     0.06175869186,     0.03927242871
      -1.274577415,       4.163534037,     0.06128979094,     0.03965960782
      -1.274557507,       4.165154201,     0.06083977411,      0.0401039299
      -1.277475224,       4.161980814,     0.06039351535,      0.0408175223
      -1.281380619,       4.157647024,     0.05991826275,     0.04168417442
      -1.285551058,        4.15258712,     0.05946090035,     0.04230898892
      -1.284365603,       4.155956562,     0.05900403024,     0.04309479455
      -1.285797392,       4.155121257,     0.05855068756,     0.04413126299
      -1.288633206,       4.152236356,     0.05811794674,      0.0448860233
      -1.288813667,       4.153942313,     0.05768181487,     0.04549454974
      -1.292793266,       4.148860795,     0.05726790733,     0.04573767349
      -1.294393986,       4.147989166,     0.05688442575,     0.04616355309
      -1.298375985,       4.143232013,     0.05651159363,     0.04631725484
      -1.301127535,       4.139551753,     0.05613827958,     0.04629909045
      -1.302513994,       4.139380508,      0.0557930232,     0.04645411046
       -1.30308963,       4.139629577,     0.05547674284,     0.04684303099
      -1.306025597,       4.136272897,     0.05519620051,     0.04729604633
      -1.310561133,       4.130635554,     0.05492824204,     0.04758827575
      -1.313197761,       4.127737152,     0.05467699385,     0.04794892383
      -1.315519927,       4.125501301,     0.05441494518,     0.04841436297
      -1.318071409,       4.122667676,     0.05416610444,     0.04887444208
      -1.316576004,       4.126379964,     0.05392464921,     0.04932529473
      -1.317311888,       4.126559006,     0.05369339661,      0.0498674862
      -1.319934872,       4.123796649,     0.05345351905,     0.05032553472
      -1.326485379,       4.115284332,      0.0532261341,     0.05095013369
      -1.325678071,       4.118338312,      0.0529975848,     0.05118696111
      -1.327280804,       4.117235095,     0.05274560866,     0.05157261924
      -1.329144942,       4.115660412,     0.05250996088,     0.05198591874
      -1.328886215,       4.117667236,     0.05227138001,     0.05241958385
      -1.336219225,        4.10682832,     0.05204430804,     0.05279733909
      -1.338716443,        4.10427127,     0.05181020409,     0.05318912316
      -1.339872208,       4.103847827,     0.05158817094,     0.05351694945
      -1.341952462,       4.101649729,     0.05134911368,     0.05392763918
      -1.347047249,       4.095517762,     0.05111408099,     0.05416341002
      -1.348835177,       4.094127668,     0.05085550648,     0.05443575122
      -1.351258373,       4.091585957,     0.05057530851,     0.05472586244
      -1.353200924,       4.089810107,     0.05027408864,     0.05499162743
      -1.354707967,       4.088759449,      0.0499725088,     0.05505523554
      -1.357278873,       4.085939912,     0.04962861047,     0.05519696644
      -1.360314767,       4.082496717,      0.0492703431,     0.05540779988
      -1.361354684,       4.082378185,     0.04889362402,     0.05584631246
      -1.359816044,       4.086251437,      0.0484915785,     0.05604730569
      -1.360355566,       4.086654707,     0.04805394336,     0.05652270241
      -1.366341783,       4.079099146,     0.04763133742,     0.05702873495
      -1.370296784,       4.074235375,     0.04716932882,     0.05750975892
       -1.37379877,       4.070027772,     0.04666156773,     0.05796780217
      -1.374055404,       4.071014315,     0.04613756487,     0.05841316024
      -1.376732996,       4.067788992,     0.04556467124,     0.05888725477
       -1.37900986,       4.065481734,     0.04495211044,     0.05932740341
      -1.371265241,       4.078744882,     0.04429855746,     0.05972725088
      -1.377807055,       4.069471286,     0.04356251451,     0.06001611313
      -1.381004446,        4.06515624,     0.04275604395,     0.06034818537
      -1.386229276,       4.058252402,     0.04188794644,     0.06084985178
      -1.383874688,       4.062745054,     0.04092463321,     0.06126753796
      -1.386220549,       4.060051512,     0.03989376352,     0.06166826894
      -1.387741707,       4.058778884,     0.03877901876,     0.06211286341
      -1.389887141,       4.056222561,     0.03751392859,     0.06232908017
      -1.391642972,       4.054589545,     0.03616878645,     0.06250607638
      -1.395308144,       4.049796597,     0.03476106638,     0.06271376949
      -1.397443651,       4.048355536,     0.03327206902,      0.0632411135
      -1.401964498,       4.041986545,     0.03168016426,     0.06380617863
      -1.405612586,       4.036792834,      0.0299700988,     0.06443561923
      -1.411157908,       4.029669271,     0.02814722665,      0.0650037866
      -1.409057074,        4.03418269,     0.02622278561,     0.06553683993
      -1.407951162,       4.037539618,     0.02416511574,     0.06616747175
      -1.413547006,       4.029919507,     0.02194688626,     0.06649153171
      -1.418760977,       4.022956938,     0.01957293596,     0.06677301558
      -1.417185924,       4.026225661,     0.01709380186,     0.06692398026
      -1.419147207,       4.023985444,      0.0144874414,     0.06707937918
      -1.422059072,       4.020553678,      0.0117256952,     0.06724996053
      -1.426439757,       4.014675424,    0.008793668707,     0.06753943948
      -1.427004454,       4.014662636,    0.005702794983,     0.06779697655
       -1.43169698,       4.008365893,    0.002464805775,     0.06811779126
      -1.431182376,        4.00999756,  -0.0009141151416,     0.06839198913
      -1.436887037,       4.001971893,   -0.004471585284,     0.06879807215
      -1.441357947,       3.995513346,   -0.008158666665,     0.06893460387
      -1.434271483,       4.008448635,    -0.01200369311,     0.06920062204
      -1.437991036,       4.002712228,    -0.01599907378,     0.06947529829
       -1.43266202,       4.009797758,    -0.02008141269,     0.06982874881
      -1.446443707,       3.990572378,    -0.02430246052,     0.07016454377
      -1.451310253,       3.983708613,    -0.02866043795,     0.07048337114
      -1.454276674,       3.979895882,    -0.03313159872,     0.07089947569
      -1.449098166,       3.986587397,    -0.03770660361,     0.07135051364
      -1.457032143,       3.976717859,    -0.04238006739,     0.07181650581
      -1.461045035,       3.971598319,    -0.04715811219,     0.07223560724
      -1.460825573,       3.972168944,    -0.05202750557,     0.07282706385
      -1.466211042,       3.965222048,    -0.05698821608,     0.07328250957
      -1.466483589,       3.965940105,    -0.06202785432,     0.07377110921
      -1.469587358,       3.961382032,    -0.06709073541,     0.07430306824
       -1.47279703,        3.95679954,    -0.07219307061,      0.0750627147
      -1.475816492,       3.952439412,    -0.07730138774,     0.07605955373
      -1.477978496,       3.949528957,    -0.08242845719,     0.07714558199
      -1.480354149,         3.9464355,    -0.08752563474,     0.07820643778
      -1.482214475,       3.944344914,     -0.0926258489,     0.07942880778
      -1.484920535,       3.940482897,    -0.09767765973,     0.08040826085
      -1.487374475,       3.937171617,     -0.1027188845,     0.08151526957
      -1.489260335,       3.935372152,     -0.1076821585,     0.08251409521
      -1.492346807,       3.931057104,     -0.1126074559,     0.08365461899
      -1.495117728,       3.927375676,     -0.1174596804,     0.08460566227
      -1.497139705,       3.925068335,     -0.1222390963,     0.08564820265
      -1.499703005,       3.921377949,     -0.1269442961,     0.08665507401
      -1.501114913,        3.91939285,     -0.1315652535,     0.08778771579
      -1.500907668,       3.919588943,      -0.136085563,     0.08906157264
      -1.504653312,       3.914554229,     -0.1404615934,     0.09023830694
      -1.505197056,       3.913755033,      -0.144706311,       0.091364169
      -1.507960333,       3.910186099,     -0.1487840736,     0.09247106663
      -1.510635883,       3.906915199,     -0.1526975371,     0.09356763117
      -1.513667999,       3.902776739,     -0.1564273858,     0.09469445776
      -1.516398455,       3.899137297,     -0.1599595608,     0.09587588755
      -1.518574759,       3.896517108,     -0.1632781544,     0.09709347637
       -1.52063247,       3.893960992,     -0.1663987224,     0.09847783207
      -1.523133713,       3.890223035,     -0.1692962107,     0.09996649728
      -1.525322263,       3.887342037,     -0.1719679815,      0.1016337096
       -1.52748279,         3.8842932,     -0.1743954915,      0.1032959194
      -1.529685373,        3.88120333,     -0.1765832344,      0.1050993854
          -1.53064,       3.880144243,     -0.1785213892,      0.1069916357
      -1.533847967,        3.87554307,     -0.1801966811,      0.1087936079
      -1.533521665,       3.875611707,     -0.1816015725,      0.1105778103
      -1.538161529,       3.869327782,     -0.1827659477,      0.1124284054
      -1.537548922,       3.869722912,     -0.1836347779,      0.1141686873
       -1.54272048,       3.862860305,     -0.1842371018,      0.1159762111
      -1.541198273,       3.864184623,     -0.1845610761,      0.1177170789
      -1.545905343,       3.857732728,     -0.1846040118,       0.119456375
      -1.550245574,       3.851763241,     -0.1843969021,      0.1214137466
      -1.549131341,       3.855949722,     -0.1839209407,      0.1233209237
      -1.554824256,        3.84713723,     -0.1831733671,      0.1252764671
      -1.550695651,       3.856555681,      -0.182160104,      0.1271808168
      -1.545198784,       3.866866359,     -0.1808952356,      0.1291585876
      -1.543541897,       3.873001935,     -0.1793891557,         0.1311126
       -1.55475161,        3.85453777,      -0.177620744,      0.1330414674
      -1.543984728,       3.875776393,     -0.1756174018,      0.1348460296
      -1.537881079,       3.887092948,     -0.1733675503,        0.13668023
      -1.547659958,       3.872739158,     -0.1708940744,      0.1383711475
      -1.550108638,       3.863831365,     -0.1681927626,      0.1399716162
      -1.550585183,       3.867289334,     -0.1652611368,      0.1414024611
      -1.550980149,       3.863100933,     -0.1621127334,      0.1426370578
      -1.557244631,       3.852011322,     -0.1587524238,      0.1437248889
        -1.5578208,       3.855069973,     -0.1551993861,      0.1448211776
      -1.558806925,       3.856973876,     -0.1514437973,      0.1457080933
      -1.563426613,       3.850548322,     -0.1475054987,      0.1464374446
      -1.573334215,       3.834952425,     -0.1433886943,      0.1468395671
      -1.580302924,       3.823976038,     -0.1391069597,      0.1470601848
      -1.591366074,       3.804122637,     -0.1346635239,      0.1471012005
      -1.594078394,       3.801152985,     -0.1300599469,      0.1471022901
      -1.586891024,       3.818148372,     -0.1253112706,      0.1469157161
      -1.592354729,       3.809487092,     -0.1204077789,      0.1465252742
      -1.598868314,       3.797774598,     -0.1153564262,       0.145950422
      -1.601615804,       3.794400569,      -0.110164772,      0.1452696281
       -1.59208264,        3.81463703,     -0.1048349816,      0.1444860546
      -1.604841286,       3.790771651,    -0.09937588359,      0.1435151689
      -1.598016321,        3.80629469,    -0.09378634934,      0.1423957022
