    "rms[Rho]"    ,    "rms[RhoE]"   ,       "CD"       ,       "CL"       
     -0.9432832703,       4.499906097,      0.2407512353,     0.02972536464
     -0.9481003517,        4.49454769,      0.2383737537,     0.02993186982
     -0.9522160291,        4.48943625,      0.2360299729,     0.03002420425
     -0.9544166984,         4.4879557,      0.2337552659,     0.02995976151
     -0.9583732012,       4.483220513,      0.2315355719,      0.0297248787
     -0.9636693921,       4.476874604,      0.2293794095,     0.02935658575
     -0.9667291621,       4.473760011,       0.227279698,     0.02915509791
     -0.9708108264,        4.46947285,      0.2252153599,       0.029072743
     -0.9757190903,       4.463680413,       0.223130389,     0.02891533909
      -0.978343562,       4.461706955,      0.2210471264,     0.02883275339
      -0.982001962,       4.458086493,      0.2189744202,     0.02908983764
     -0.9878621749,       4.450914944,      0.2169441113,     0.02949498089
     -0.9899385439,       4.449654148,      0.2149546755,     0.02983314472
     -0.9953011241,       4.443318778,      0.2130331927,     0.02964768678
     -0.9989616777,       4.439665474,      0.2110626747,      0.0294000971
      -1.001744971,       4.437644767,      0.2091663203,     0.02942982808
      -1.005837238,       4.433447033,      0.2072740601,     0.02993921104
      -1.010597974,       4.427992163,      0.2054123807,     0.03015262861
      -1.012908975,        4.42644342,      0.2035785844,     0.03037737247
      -1.018696859,       4.419184593,        0.20177947,     0.03093088161
      -1.022337249,       4.415502174,      0.2000243002,     0.03131408145
      -1.023024543,       4.416043972,      0.1983281662,     0.03133959941
      -1.028178683,        4.40962373,       0.196584546,     0.03127552076
      -1.032668073,       4.404590454,      0.1949294789,      0.0312599858
      -1.032962013,       4.405951925,      0.1933226129,     0.03125371878
      -1.036133609,       4.402355879,       0.191745179,     0.03132111485
      -1.041549285,       4.394849491,      0.1901400875,     0.03164560441
      -1.044376832,       4.392189596,      0.1885943261,      0.0318144108
       -1.04687989,       4.389708468,      0.1870265544,     0.03198266953
      -1.050132582,       4.386235481,      0.1855385507,     0.03219889292
      -1.052063809,       4.385062172,      0.1840660621,     0.03200847933
      -1.056936663,        4.37926321,      0.1826493737,     0.03165266902
      -1.061651502,       4.373621763,       0.181228098,     0.03146016265
      -1.063997375,       4.371974574,      0.1798828604,     0.03141877345
        -1.0700711,       4.364380172,      0.1785103875,     0.03135883522
        -1.0761412,       4.356906876,      0.1771172307,     0.03150522638
      -1.075407187,       4.360629943,       0.175724089,     0.03181653512
      -1.080620172,       4.354273279,      0.1742967438,     0.03181022063
      -1.085195299,        4.34872911,      0.1729819187,     0.03221222159
      -1.088358103,       4.345530875,      0.1716731069,     0.03236289609
      -1.090840178,       4.343350394,      0.1703703768,     0.03270738306
      -1.091983683,       4.343044241,      0.1691008725,     0.03285002384
      -1.097370127,       4.335966907,      0.1678681443,     0.03323432805
      -1.100358154,       4.332734641,       0.166670043,     0.03350842158
      -1.102369166,       4.330931536,      0.1654106384,     0.03353997828
      -1.106458299,        4.32602276,      0.1641913952,     0.03366140303
      -1.109566698,       4.322784838,      0.1629621869,     0.03364115296
      -1.112728286,        4.31944431,      0.1617217171,     0.03336138302
        -1.1166291,       4.314789716,      0.1605378948,     0.03330112612
      -1.117724482,       4.314665136,      0.1593479536,     0.03348220016
      -1.120640457,       4.311472242,      0.1581408435,     0.03341121322
      -1.119909095,       4.315332443,      0.1569653172,     0.03343483014
       -1.12443762,        4.30929538,      0.1557905142,     0.03357104004
       -1.12858132,       4.303554227,      0.1546590475,     0.03397725588
      -1.129740163,        4.30383484,      0.1534900586,     0.03418894649
      -1.133116634,       4.299286632,      0.1523013935,     0.03439019655
       -1.13690296,       4.294253556,      0.1511599981,     0.03423927768
      -1.138780312,       4.292531851,      0.1499793587,     0.03405760176
       -1.13951918,       4.292351331,      0.1488275232,     0.03409095745
      -1.144060839,       4.286361463,       0.147698264,     0.03417015559
      -1.146777397,       4.283300989,      0.1465469752,     0.03391895975
      -1.149545243,       4.280124917,      0.1454208254,     0.03367675026
      -1.151600128,       4.278225695,       0.144323125,     0.03362908076
      -1.152142964,       4.279016321,      0.1432392738,     0.03332629496
      -1.154959704,       4.276499133,      0.1422081184,     0.03321151492
      -1.157523421,       4.274167039,      0.1411591757,     0.03330045436
      -1.160571001,       4.271101099,      0.1401446356,     0.03337697953
      -1.164484219,       4.266314102,      0.1390921727,     0.03319363356
      -1.168192511,       4.262369349,      0.1380657979,     0.03291194572
      -1.168687341,       4.263241183,      0.1370141975,     0.03277685387
      -1.169555427,       4.262947197,      0.1359787819,     0.03278253917
      -1.172556732,       4.259662186,      0.1349791914,     0.03254164084
      -1.177349543,       4.253291848,      0.1340179421,     0.03226232833
      -1.174859631,       4.258338241,      0.1330137798,     0.03207650659
      -1.180648031,        4.25057537,      0.1320472645,     0.03195375304
      -1.181344595,       4.250628687,      0.1310733865,     0.03162617297
      -1.180364862,       4.253274762,      0.1301371067,     0.03115407576
      -1.182899105,       4.250372713,      0.1292102516,     0.03082419314
      -1.185076388,       4.248025061,      0.1283065523,      0.0305390484
      -1.187221275,       4.245423853,      0.1274144318,     0.03029091248
      -1.187776651,       4.246133692,      0.1265462914,     0.03011314706
      -1.189587581,       4.244738473,      0.1256861374,     0.02996555421
        -1.1917155,       4.242595721,      0.1248361325,     0.02934701408
      -1.194543163,       4.239299829,      0.1239930747,     0.02870858636
      -1.199571591,       4.232957326,      0.1231507803,     0.02838839981
       -1.20065479,       4.232626818,      0.1223619718,     0.02849070999
      -1.202725422,       4.230403062,      0.1215726537,     0.02827782968
      -1.204040849,       4.229525992,      0.1208082975,     0.02796126689
      -1.205250647,       4.229381004,      0.1200282143,     0.02776111385
       -1.20689506,       4.227723399,      0.1192819054,     0.02752611769
      -1.208414315,       4.226876189,      0.1185293054,     0.02733554543
       -1.21133902,        4.22372112,      0.1177862336,     0.02700625028
      -1.213613739,       4.221166817,      0.1169951759,     0.02679334223
        -1.2166839,        4.21777395,      0.1162240588,     0.02663270299
      -1.218104918,        4.21727012,      0.1154749269,      0.0264157282
       -1.22203154,       4.212523571,       0.114672082,      0.0260467624
      -1.220174268,       4.217237605,      0.1139019931,     0.02571583796
      -1.221906852,       4.216226489,      0.1131944722,     0.02560737152
      -1.228274591,       4.207573466,      0.1124849021,     0.02524244578
      -1.225893982,       4.212753613,      0.1117989648,     0.02506725453
      -1.230353782,       4.206872331,      0.1110923238,     0.02494310688
      -1.229164251,       4.210429194,      0.1104877269,     0.02552934102
      -1.227508557,       4.214125631,      0.1098245664,     0.02586760611
